year,week,sex,county_name,county_id,imported,age_group,case_number
2009,50,F,Kaohsiung City,64000,0,55~59,1
2009,50,M,Kaohsiung City,64000,0,55~59,1
2009,50,F,Kaohsiung City,64000,0,65~69,3
2009,50,M,Kaohsiung City,64000,0,65~69,1
2009,50,M,Kaohsiung City,64000,0,55~59,1
2009,50,M,Kaohsiung City,64000,0,15~19,1
2009,50,F,Kaohsiung City,64000,0,20~24,1
2009,50,F,Kaohsiung City,64000,0,50~54,2
2009,50,F,Kaohsiung City,64000,0,55~59,1
2009,50,M,Kaohsiung City,64000,0,55~59,1
2009,50,F,Kaohsiung City,64000,0,65~69,1
2009,50,M,Kaohsiung City,64000,0,65~69,2
2009,50,M,Kaohsiung City,64000,0,70+,1
2009,50,F,Kaohsiung City,64000,0,70+,1
2009,50,F,Kaohsiung City,64000,0,35~39,1
2009,50,M,Kaohsiung City,64000,0,35~39,1
2009,50,M,Kaohsiung City,64000,0,25~29,1
2009,50,F,Kaohsiung City,64000,0,15~19,1
2009,50,F,Kaohsiung City,64000,0,30~34,1
2009,50,M,Kaohsiung City,64000,0,30~34,1
2009,50,M,Kaohsiung City,64000,0,45~49,1
2009,50,F,Kaohsiung City,64000,0,50~54,2
2009,50,F,Kaohsiung City,64000,0,55~59,1
2009,50,M,Kaohsiung City,64000,0,55~59,2
2009,50,F,Kaohsiung City,64000,0,60~64,1
2009,50,M,Kaohsiung City,64000,0,10~14,1
2009,50,F,Kaohsiung City,64000,0,15~19,1
2009,50,M,Kaohsiung City,64000,0,15~19,1
2009,50,F,Kaohsiung City,64000,0,35~39,1
2009,50,M,Kaohsiung City,64000,0,35~39,1
2009,50,M,Kaohsiung City,64000,0,45~49,1
2009,50,F,Kaohsiung City,64000,0,50~54,2
2009,50,M,Kaohsiung City,64000,0,50~54,1
2009,50,M,Kaohsiung City,64000,0,55~59,1
2009,50,M,Kaohsiung City,64000,0,65~69,2
2009,50,M,Kaohsiung City,64000,0,70+,1
2009,50,M,Kaohsiung City,64000,0,30~34,1
2009,50,M,Kaohsiung City,64000,0,50~54,2
2009,50,M,Kaohsiung City,64000,0,60~64,1
2009,50,F,Kaohsiung City,64000,0,70+,2
2009,50,F,Kaohsiung City,64000,0,55~59,1
2009,50,M,Kaohsiung City,64000,0,60~64,1
2009,50,M,New Taipei City,65000,1,25~29,1
2009,50,F,Tainan City,67000,0,70+,1
2009,51,M,Changhua County,10007,1,25~29,1
2009,51,F,Pingtung County,10013,0,55~59,1
2009,51,F,Pingtung County,10013,0,35~39,1
2009,51,F,Pingtung County,10013,0,70+,1
2009,51,M,Kaohsiung City,64000,0,20~24,1
2009,51,F,Kaohsiung City,64000,0,45~49,1
2009,51,F,Kaohsiung City,64000,0,70+,1
2009,51,F,Kaohsiung City,64000,0,25~29,2
2009,51,M,Kaohsiung City,64000,0,25~29,1
2009,51,M,Kaohsiung City,64000,0,30~34,1
2009,51,F,Kaohsiung City,64000,0,35~39,1
2009,51,M,Kaohsiung City,64000,0,50~54,2
2009,51,F,Kaohsiung City,64000,0,55~59,1
2009,51,F,Kaohsiung City,64000,0,60~64,1
2009,51,F,Kaohsiung City,64000,0,70+,1
2009,51,M,Kaohsiung City,64000,0,70+,1
2009,51,F,Kaohsiung City,64000,0,20~24,1
2009,51,M,Kaohsiung City,64000,0,30~34,1
2009,51,F,Kaohsiung City,64000,0,55~59,1
2009,51,M,Kaohsiung City,64000,0,65~69,2
2009,51,F,Kaohsiung City,64000,0,50~54,1
2009,51,F,Kaohsiung City,64000,0,65~69,1
2009,51,M,Kaohsiung City,64000,0,20~24,1
2009,51,M,Kaohsiung City,64000,0,40~44,1
2009,51,M,Kaohsiung City,64000,0,50~54,2
2009,51,F,Kaohsiung City,64000,0,55~59,1
2009,51,M,Kaohsiung City,64000,0,20~24,2
2009,51,F,Kaohsiung City,64000,0,25~29,1
2009,51,F,Kaohsiung City,64000,0,30~34,1
2009,51,M,Kaohsiung City,64000,0,30~34,2
2009,51,F,Kaohsiung City,64000,0,40~44,1
2009,51,M,Kaohsiung City,64000,0,60~64,1
2009,51,F,Kaohsiung City,64000,0,70+,1
2009,51,M,Kaohsiung City,64000,0,30~34,1
2009,51,M,Kaohsiung City,64000,0,55~59,1
2009,51,M,Tainan City,67000,0,30~34,1
2009,51,M,Tainan City,67000,0,20~24,1
2009,51,M,Tainan City,67000,1,40~44,1
2009,51,M,Taoyuan City,68000,1,20~24,1
2009,51,M,Taoyuan City,68000,1,40~44,1
2009,52,M,Nantou County,10008,1,20~24,1
2009,52,F,Pingtung County,10013,0,25~29,1
2009,52,F,Taipei City,63000,1,30~34,1
2009,52,F,Kaohsiung City,64000,0,25~29,1
2009,52,M,Kaohsiung City,64000,0,25~29,1
2009,52,M,Kaohsiung City,64000,0,35~39,1
2009,52,F,Kaohsiung City,64000,0,45~49,1
2009,52,M,Kaohsiung City,64000,0,45~49,1
2009,52,F,Kaohsiung City,64000,0,55~59,1
2009,52,M,Kaohsiung City,64000,0,65~69,1
2009,52,F,Kaohsiung City,64000,0,55~59,1
2009,52,M,Kaohsiung City,64000,0,10~14,1
2009,52,M,Kaohsiung City,64000,0,15~19,1
2009,52,F,Kaohsiung City,64000,0,25~29,2
2009,52,F,Kaohsiung City,64000,0,40~44,1
2009,52,F,Kaohsiung City,64000,0,45~49,1
2009,52,M,Kaohsiung City,64000,0,60~64,2
2009,52,F,Kaohsiung City,64000,0,70+,1
2009,52,M,Kaohsiung City,64000,0,20~24,1
2009,52,M,Kaohsiung City,64000,0,30~34,1
2009,52,F,Kaohsiung City,64000,0,35~39,1
2009,52,M,Kaohsiung City,64000,0,60~64,1
2009,52,M,Kaohsiung City,64000,0,65~69,1
2009,52,F,Kaohsiung City,64000,0,70+,1
2009,52,F,Kaohsiung City,64000,0,50~54,1
2009,52,F,Kaohsiung City,64000,0,10~14,1
2009,52,F,Kaohsiung City,64000,0,20~24,1
2009,52,F,Kaohsiung City,64000,0,25~29,1
2009,52,F,Kaohsiung City,64000,0,30~34,1
2009,52,F,Kaohsiung City,64000,0,55~59,2
2009,52,F,Kaohsiung City (former),64000,0,65~69,1
2009,52,M,Kaohsiung City,64000,0,65~69,1
2009,52,M,Kaohsiung City,64000,0,10~14,1
2009,52,F,Kaohsiung City,64000,0,30~34,1
2009,52,F,Kaohsiung City,64000,0,40~44,1
2009,52,F,Kaohsiung City,64000,0,50~54,1
2009,52,F,Kaohsiung City,64000,0,70+,1
2009,52,M,Kaohsiung City,64000,0,70+,1
2009,52,M,Kaohsiung City,64000,0,30~34,1
2009,52,M,New Taipei City,65000,1,50~54,1
2009,52,M,New Taipei City,65000,1,25~29,1
2009,52,F,Taoyuan City,68000,1,35~39,1
2009,53,M,Pingtung County,10013,0,15~19,1
2009,53,F,Pingtung County,10013,0,30~34,1
2009,53,M,Pingtung County,10013,0,5~9,1
2009,53,F,Taipei City,63000,1,25~29,1
2009,53,F,Kaohsiung City,64000,0,15~19,1
2009,53,F,Kaohsiung City,64000,0,25~29,1
2009,53,M,Kaohsiung City,64000,0,45~49,1
2009,53,F,Kaohsiung City,64000,0,50~54,1
2009,53,F,Kaohsiung City,64000,0,25~29,1
2009,53,F,Kaohsiung City,64000,0,45~49,1
2009,53,F,Kaohsiung City,64000,0,50~54,1
2009,53,M,Kaohsiung City,64000,0,55~59,1
2009,53,F,Kaohsiung City,64000,0,60~64,1
2009,53,M,Kaohsiung City,64000,0,70+,1
2009,53,M,Kaohsiung City,64000,0,10~14,1
2009,53,M,Kaohsiung City,64000,0,45~49,1
2009,53,M,Kaohsiung City,64000,0,40~44,1
2009,53,F,Kaohsiung City,64000,0,60~64,1
2009,53,M,Kaohsiung City,64000,0,15~19,1
2009,53,F,Kaohsiung City,64000,0,45~49,1
2009,53,F,Kaohsiung City,64000,0,15~19,1
2009,53,F,Kaohsiung City,64000,0,25~29,2
2009,53,M,Kaohsiung City,64000,0,30~34,1
2009,53,F,Kaohsiung City,64000,0,35~39,1
2009,53,F,Kaohsiung City,64000,0,40~44,1
2009,53,F,Kaohsiung City,64000,0,45~49,2
2009,53,M,Kaohsiung City,64000,0,45~49,1
2009,53,F,Kaohsiung City,64000,0,60~64,1
2009,53,F,Kaohsiung City,64000,0,25~29,1
2009,53,F,Kaohsiung City,64000,0,30~34,1
2009,53,M,Kaohsiung City,64000,0,30~34,1
2009,53,F,Kaohsiung City,64000,0,45~49,2
2009,53,F,Kaohsiung City,64000,0,50~54,1
2009,53,M,Kaohsiung City,64000,0,50~54,1
2009,53,F,Kaohsiung City,64000,0,55~59,1
2009,53,F,Kaohsiung City,64000,0,65~69,1
2009,53,F,Kaohsiung City,64000,0,60~64,1
2010,1,F,Taipei City,63000,1,15~19,1
2010,1,M,Kaohsiung City (former),64000,1,40~44,1
2010,1,F,Kaohsiung City,64000,0,25~29,1
2010,1,F,Kaohsiung City,64000,0,45~49,1
2010,1,F,Kaohsiung City,64000,0,50~54,1
2010,1,M,Kaohsiung City,64000,0,55~59,1
2010,1,F,Kaohsiung City,64000,0,60~64,1
2010,1,M,Kaohsiung City,64000,0,65~69,1
2010,1,M,Kaohsiung City,64000,0,30~34,1
2010,1,F,Kaohsiung City,64000,0,30~34,1
2010,1,F,Kaohsiung City,64000,0,15~19,1
2010,1,M,Kaohsiung City,64000,0,15~19,1
2010,1,M,Kaohsiung City,64000,0,35~39,1
2010,1,F,Kaohsiung City,64000,0,5~9,1
2010,1,M,Kaohsiung City,64000,0,60~64,1
2010,1,M,Kaohsiung City,64000,0,70+,1
2010,1,F,Kaohsiung City,64000,0,55~59,1
2010,2,M,Kaohsiung City,64000,0,40~44,1
2010,2,F,Kaohsiung City,64000,0,20~24,1
2010,2,M,Kaohsiung City,64000,0,15~19,1
2010,2,M,Kaohsiung City,64000,0,20~24,1
2010,2,F,Kaohsiung City,64000,0,30~34,1
2010,2,M,Kaohsiung City,64000,0,15~19,1
2010,2,F,Kaohsiung City,64000,0,45~49,1
2010,2,M,Kaohsiung City,64000,0,45~49,1
2010,2,M,Kaohsiung City,64000,0,5~9,1
2010,2,F,Kaohsiung City,64000,0,60~64,1
2010,2,M,Kaohsiung City,64000,0,65~69,1
2010,2,F,Kaohsiung City,64000,0,70+,1
2010,2,M,Kaohsiung City,64000,0,10~14,1
2010,2,F,Kaohsiung City,64000,0,55~59,1
2010,2,F,New Taipei City,65000,1,15~19,1
2010,3,F,Kaohsiung City,64000,0,15~19,1
2010,3,M,Kaohsiung City,64000,0,25~29,1
2010,3,F,Kaohsiung City,64000,0,20~24,1
2010,3,M,Kaohsiung City,64000,0,40~44,1
2010,3,F,Kaohsiung City,64000,0,20~24,1
2010,3,M,Kaohsiung City,64000,0,55~59,1
2010,3,F,New Taipei City,65000,1,35~39,1
2010,4,F,Kaohsiung City,64000,0,30~34,1
2010,4,M,Kaohsiung City,64000,0,15~19,1
2010,4,F,Kaohsiung City,64000,0,40~44,1
2010,4,M,Kaohsiung City,64000,0,40~44,1
2010,4,M,Kaohsiung City,64000,1,35~39,1
2010,4,M,Kaohsiung City (former),64000,1,25~29,1
2010,4,F,Kaohsiung City,64000,0,30~34,1
2010,4,F,Kaohsiung City,64000,0,50~54,1
2010,5,F,Hsinchu County,10004,1,20~24,1
2010,5,F,Keelung City,10017,1,25~29,1
2010,5,M,Kaohsiung City,64000,0,25~29,1
2010,5,F,Kaohsiung City,64000,0,65~69,1
2010,5,F,New Taipei City,65000,1,30~34,1
2010,5,F,Tainan City,67000,1,25~29,1
2010,6,M,Changhua County,10007,1,25~29,1
2010,6,F,Kaohsiung City,64000,0,20~24,1
2010,6,M,Kaohsiung City,64000,0,50~54,1
2010,6,F,Taichung City,66000,1,30~34,1
2010,6,M,Tainan City,67000,1,65~69,1
2010,7,F,Kaohsiung City (former),64000,1,25~29,1
2010,7,M,Kaohsiung City,64000,0,45~49,1
2010,8,F,Changhua County,10007,1,30~34,1
2010,8,F,Chiayi County,10010,1,25~29,1
2010,8,M,Taipei City,63000,1,30~34,1
2010,8,M,New Taipei City,65000,1,20~24,1
2010,8,M,Taichung City,66000,1,40~44,1
2010,8,F,Tainan City,67000,1,20~24,1
2010,8,F,Taoyuan City,68000,1,30~34,1
2010,9,M,Yilan County,10002,1,5~9,1
2010,9,F,Taichung County (former),10006,1,25~29,1
2010,9,F,Taipei City,63000,1,20~24,1
2010,9,F,New Taipei City,65000,1,25~29,1
2010,9,F,New Taipei City,65000,1,20~24,1
2010,9,F,Taichung City,66000,1,25~29,1
2010,9,F,Taoyuan City,68000,1,35~39,1
2010,9,M,Taoyuan City,68000,1,45~49,1
2010,9,M,Taoyuan City,68000,1,10~14,1
2010,9,F,Taoyuan City,68000,1,30~34,1
2010,9,M,Taoyuan City,68000,1,25~29,1
2010,10,F,Hsinchu County,10004,1,25~29,1
2010,10,F,Nantou County,10008,1,30~34,1
2010,10,F,Chiayi County,10010,1,20~24,1
2010,10,F,Hualien County,10015,1,35~39,1
2010,11,F,Taipei City,63000,1,35~39,1
2010,11,M,Taipei City,63000,1,35~39,1
2010,12,M,Yunlin County,10009,1,40~44,1
2010,12,M,Kaohsiung City,64000,1,40~44,1
2010,13,M,Changhua County,10007,1,50~54,1
2010,13,M,Taipei City,63000,1,45~49,1
2010,13,F,Kaohsiung City,64000,0,35~39,1
2010,14,M,Pingtung County,10013,1,25~29,1
2010,14,M,Taipei City,63000,1,10~14,1
2010,14,M,Taipei City,63000,1,50~54,1
2010,14,F,Taipei City,63000,1,25~29,1
2010,14,F,Kaohsiung City,64000,0,50~54,1
2010,15,F,Taipei City,63000,1,55~59,1
2010,15,M,Taipei City,63000,1,50~54,1
2010,16,F,Kaohsiung City,64000,1,20~24,1
2010,16,M,Kaohsiung City,64000,0,45~49,1
2010,16,F,Kaohsiung City,64000,0,30~34,1
2010,17,M,Kaohsiung City,64000,0,60~64,1
2010,17,F,Kaohsiung City,64000,1,25~29,1
2010,17,F,Taichung City,66000,1,40~44,1
2010,18,F,Taipei City,63000,1,35~39,1
2010,18,M,Taichung City,66000,1,25~29,1
2010,19,M,Hsinchu County,10004,1,30~34,1
2010,19,M,Kaohsiung City,64000,1,40~44,1
2010,19,F,Tainan City,67000,1,30~34,1
2010,19,M,Taoyuan City,68000,1,20~24,1
2010,20,M,Miaoli County,10005,1,50~54,1
2010,20,M,Taipei City,63000,1,35~39,1
2010,20,M,Taipei City,63000,1,25~29,1
2010,20,F,Kaohsiung City,64000,0,45~49,1
2010,20,F,Kaohsiung City,64000,0,50~54,1
2010,22,M,Taipei City,63000,1,45~49,1
2010,22,F,New Taipei City,65000,1,50~54,1
2010,22,M,Taoyuan City,68000,1,15~19,1
2010,23,F,Changhua County,10007,1,30~34,1
2010,23,F,Taipei City,63000,1,25~29,1
2010,23,M,Taipei City,63000,1,30~34,1
2010,23,M,New Taipei City,65000,1,25~29,1
2010,23,F,New Taipei City,65000,1,50~54,1
2010,23,M,Taichung City,66000,1,30~34,1
2010,24,M,Kaohsiung City,64000,1,20~24,1
2010,24,F,Taoyuan City,68000,1,55~59,1
2010,25,M,Hsinchu County,10004,1,25~29,1
2010,25,M,Taipei City,63000,1,50~54,1
2010,25,F,Taipei City,63000,1,20~24,1
2010,25,M,New Taipei City,65000,1,5~9,1
2010,25,M,Taichung City,66000,1,2,1
2010,25,F,Taichung City,66000,1,5~9,1
2010,26,M,Taipei City,63000,1,15~19,1
2010,26,M,Kaohsiung City,64000,0,45~49,1
2010,26,F,Taichung City,66000,1,35~39,1
2010,26,M,Taoyuan City,68000,1,50~54,1
2010,27,M,Taipei City,63000,1,35~39,1
2010,27,M,Taipei City,63000,1,10~14,1
2010,27,M,Kaohsiung City (former),64000,1,40~44,1
2010,27,F,Kaohsiung City,64000,0,20~24,1
2010,27,M,Kaohsiung City,64000,0,55~59,2
2010,27,M,New Taipei City,65000,1,25~29,1
2010,27,M,Taoyuan City,68000,1,30~34,1
2010,28,M,Yunlin County,10009,1,35~39,1
2010,28,M,Chiayi County,10010,1,30~34,1
2010,28,M,New Taipei City,65000,1,20~24,1
2010,28,F,New Taipei City,65000,1,10~14,1
2010,29,M,Taichung County (former),10006,1,35~39,1
2010,29,F,Taichung County (former),10006,1,55~59,1
2010,29,M,Changhua County,10007,1,35~39,1
2010,29,M,Taipei City,63000,1,25~29,1
2010,29,M,Taipei City,63000,1,40~44,1
2010,29,M,Kaohsiung City,64000,0,10~14,1
2010,29,M,New Taipei City,65000,1,35~39,1
2010,29,M,New Taipei City,65000,1,5~9,1
2010,29,M,New Taipei City,65000,1,25~29,1
2010,29,M,Taichung City,66000,1,40~44,1
2010,29,M,Taoyuan City,68000,1,40~44,1
2010,30,M,Pingtung County,10013,1,25~29,1
2010,30,M,Taichung City (former),10019,1,25~29,1
2010,30,M,Chiayi City,10020,1,5~9,1
2010,30,M,Taipei City,63000,1,10~14,1
2010,30,F,Taipei City,63000,1,20~24,1
2010,30,M,Taipei City,63000,1,40~44,1
2010,30,F,Kaohsiung City,64000,1,10~14,1
2010,30,M,Taoyuan City,68000,1,35~39,1
2010,30,M,Taoyuan City,68000,1,5~9,1
2010,31,F,Miaoli County,10005,1,25~29,1
2010,31,F,Changhua County,10007,1,30~34,1
2010,31,M,Kaohsiung County (former),10012,1,10~14,1
2010,31,M,Pingtung County,10013,1,40~44,1
2010,31,F,New Taipei City,65000,1,30~34,1
2010,31,M,New Taipei City,65000,1,40~44,1
2010,31,F,New Taipei City,65000,1,30~34,1
2010,31,F,Taichung City,66000,1,5~9,1
2010,31,M,Taichung City,66000,1,50~54,1
2010,31,F,Taoyuan City,68000,1,35~39,1
2010,31,F,Taoyuan City,68000,1,50~54,1
2010,32,M,Miaoli County,10005,1,40~44,1
2010,32,M,Nantou County,10008,1,30~34,1
2010,32,F,Chiayi County,10010,1,35~39,1
2010,32,F,Chiayi County,10010,1,50~54,1
2010,32,M,Taipei City,63000,1,50~54,1
2010,32,M,Kaohsiung City,64000,1,45~49,1
2010,32,M,Kaohsiung City,64000,1,65~69,1
2010,32,M,New Taipei City,65000,1,45~49,1
2010,32,F,New Taipei City,65000,1,25~29,1
2010,32,M,Taoyuan City,68000,1,20~24,1
2010,32,M,Taoyuan City,68000,1,35~39,1
2010,32,F,Taoyuan City,68000,1,40~44,1
2010,33,M,Yilan County,10002,1,20~24,1
2010,33,M,Hsinchu County,10004,1,35~39,1
2010,33,F,Hsinchu County,10004,1,5~9,1
2010,33,M,Taichung County (former),10006,1,40~44,1
2010,33,M,Nantou County,10008,1,50~54,1
2010,33,M,Nantou County,10008,1,55~59,1
2010,33,F,Tainan County (former),10011,0,50~54,1
2010,33,F,Hsinchu City,10018,1,35~39,1
2010,33,F,Taipei City,63000,1,30~34,1
2010,33,F,Kaohsiung City,64000,0,70+,1
2010,33,M,Kaohsiung City,64000,0,25~29,1
2010,33,M,Kaohsiung City,64000,1,30~34,1
2010,33,F,Kaohsiung City,64000,0,45~49,1
2010,33,M,Kaohsiung City,64000,0,50~54,1
2010,33,F,Kaohsiung City,64000,0,70+,2
2010,33,F,Kaohsiung City (former),64000,0,70+,1
2010,33,M,Kaohsiung City,64000,0,70+,1
2010,33,F,New Taipei City,65000,1,25~29,1
2010,33,F,Tainan City,67000,0,40~44,1
2010,33,M,Tainan City,67000,0,45~49,1
2010,33,F,Tainan City,67000,0,60~64,1
2010,33,F,Taoyuan City,68000,1,30~34,1
2010,34,F,Miaoli County,10005,1,30~34,1
2010,34,F,Yunlin County,10009,1,5~9,1
2010,34,F,Taipei City,63000,1,15~19,1
2010,34,F,Taipei City,63000,1,5~9,1
2010,34,M,Taipei City,63000,0,50~54,1
2010,34,M,Taipei City,63000,1,20~24,1
2010,34,M,Taipei City,63000,1,30~34,1
2010,34,M,Taipei City,63000,1,30~34,1
2010,34,F,Taipei City,63000,1,20~24,1
2010,34,M,Kaohsiung City,64000,0,10~14,1
2010,34,M,Kaohsiung City,64000,0,40~44,1
2010,34,F,Kaohsiung City,64000,0,45~49,1
2010,34,M,Kaohsiung City,64000,0,45~49,1
2010,34,M,Kaohsiung City,64000,0,10~14,1
2010,34,M,Kaohsiung City,64000,0,15~19,1
2010,34,M,Kaohsiung City (former),64000,0,15~19,1
2010,34,F,Kaohsiung City,64000,0,25~29,2
2010,34,M,Kaohsiung City,64000,0,25~29,1
2010,34,M,Kaohsiung City,64000,0,3,1
2010,34,F,Kaohsiung City,64000,0,30~34,1
2010,34,F,Kaohsiung City,64000,0,35~39,3
2010,34,F,Kaohsiung City,64000,0,40~44,1
2010,34,M,Kaohsiung City,64000,0,45~49,1
2010,34,F,Kaohsiung City,64000,0,50~54,2
2010,34,F,Kaohsiung City,64000,0,55~59,1
2010,34,M,Kaohsiung City,64000,0,55~59,2
2010,34,F,Kaohsiung City,64000,0,5~9,1
2010,34,M,Kaohsiung City,64000,0,5~9,1
2010,34,F,Kaohsiung City,64000,0,60~64,1
2010,34,F,Kaohsiung City,64000,0,65~69,2
2010,34,F,Kaohsiung City,64000,0,70+,1
2010,34,M,New Taipei City,65000,1,25~29,1
2010,34,F,New Taipei City,65000,1,15~19,2
2010,34,M,New Taipei City,65000,1,20~24,1
2010,34,F,New Taipei City,65000,1,35~39,1
2010,34,F,New Taipei City,65000,1,15~19,1
2010,34,M,New Taipei City,65000,1,35~39,1
2010,34,M,New Taipei City,65000,1,25~29,1
2010,34,M,Taichung City,66000,1,25~29,1
2010,34,F,Tainan City,67000,0,35~39,1
2010,34,M,Tainan City,67000,0,60~64,1
2010,34,M,Taoyuan City,68000,1,20~24,1
2010,34,F,Taoyuan City,68000,1,25~29,1
2010,35,M,Hsinchu County,10004,1,60~64,1
2010,35,F,Taichung County (former),10006,1,20~24,1
2010,35,F,Yunlin County,10009,1,30~34,1
2010,35,M,Pingtung County,10013,1,35~39,1
2010,35,F,Taipei City,63000,1,5~9,1
2010,35,M,Taipei City,63000,1,45~49,1
2010,35,F,Taipei City,63000,1,50~54,1
2010,35,F,Taipei City,63000,1,50~54,1
2010,35,F,Kaohsiung City,64000,0,30~34,2
2010,35,M,Kaohsiung City,64000,0,30~34,1
2010,35,F,Kaohsiung City,64000,0,55~59,1
2010,35,F,Kaohsiung City,64000,0,5~9,1
2010,35,M,Kaohsiung City,64000,0,60~64,1
2010,35,F,Kaohsiung City,64000,0,60~64,1
2010,35,F,Kaohsiung City,64000,0,30~34,1
2010,35,M,Kaohsiung City,64000,0,30~34,1
2010,35,M,Kaohsiung City,64000,0,45~49,1
2010,35,M,Kaohsiung City,64000,1,45~49,1
2010,35,F,Kaohsiung City,64000,0,50~54,1
2010,35,F,Kaohsiung City,64000,0,55~59,1
2010,35,F,Kaohsiung City,64000,0,65~69,1
2010,35,M,Kaohsiung City,64000,0,65~69,2
2010,35,F,Kaohsiung City,64000,0,70+,3
2010,35,F,New Taipei City,65000,1,10~14,1
2010,35,M,New Taipei City,65000,1,45~49,1
2010,35,F,New Taipei City,65000,1,15~19,1
2010,35,M,New Taipei City,65000,1,60~64,1
2010,35,M,New Taipei City,65000,1,30~34,1
2010,35,F,Tainan City,67000,1,20~24,1
2010,35,M,Tainan City,67000,1,40~44,1
2010,35,F,Tainan City,67000,0,20~24,1
2010,35,M,Tainan City,67000,0,30~34,1
2010,35,F,Tainan City,67000,0,40~44,1
2010,35,F,Tainan City,67000,0,50~54,1
2010,35,M,Tainan City,67000,0,55~59,2
2010,35,M,Tainan City,67000,0,70+,1
2010,35,F,Taoyuan City,68000,1,40~44,1
2010,35,M,Taoyuan City,68000,1,20~24,1
2010,35,M,Taoyuan City,68000,1,25~29,1
2010,36,M,Kinmen County,9020,1,50~54,1
2010,36,F,Taichung County (former),10006,1,40~44,1
2010,36,M,Taichung County (former),10006,1,30~34,1
2010,36,M,Taichung County (former),10006,1,20~24,1
2010,36,M,Yunlin County,10009,1,30~34,1
2010,36,M,Taitung County,10014,1,20~24,1
2010,36,M,Hualien County,10015,1,60~64,1
2010,36,M,Tainan City (former),10021,1,30~34,1
2010,36,M,Taipei City,63000,1,20~24,1
2010,36,M,Taipei City,63000,1,40~44,1
2010,36,F,Kaohsiung City,64000,0,15~19,1
2010,36,F,Kaohsiung City,64000,0,30~34,2
2010,36,F,Kaohsiung City,64000,0,40~44,1
2010,36,M,Kaohsiung City,64000,0,40~44,1
2010,36,F,Kaohsiung City,64000,0,50~54,1
2010,36,M,Kaohsiung City,64000,0,50~54,1
2010,36,F,Kaohsiung City,64000,0,55~59,1
2010,36,M,Kaohsiung City,64000,0,55~59,3
2010,36,M,Kaohsiung City,64000,1,55~59,1
2010,36,M,Kaohsiung City,64000,0,5~9,1
2010,36,F,Kaohsiung City,64000,0,60~64,1
2010,36,F,Kaohsiung City,64000,0,70+,1
2010,36,M,Kaohsiung City,64000,0,70+,2
2010,36,F,Kaohsiung City,64000,0,45~49,1
2010,36,F,Kaohsiung City,64000,0,40~44,1
2010,36,F,Kaohsiung City,64000,0,10~14,2
2010,36,M,Kaohsiung City,64000,0,5~9,1
2010,36,M,Kaohsiung City,64000,0,65~69,1
2010,36,M,Kaohsiung City,64000,1,45~49,1
2010,36,F,Kaohsiung City,64000,0,45~49,1
2010,36,F,Kaohsiung City,64000,0,10~14,1
2010,36,M,Kaohsiung City,64000,0,10~14,1
2010,36,M,Kaohsiung City,64000,0,20~24,1
2010,36,M,Kaohsiung City,64000,0,30~34,1
2010,36,M,Kaohsiung City,64000,0,40~44,1
2010,36,F,Kaohsiung City,64000,0,45~49,1
2010,36,M,Kaohsiung City,64000,0,45~49,1
2010,36,M,Kaohsiung City,64000,0,50~54,2
2010,36,F,Kaohsiung City,64000,0,60~64,1
2010,36,M,Kaohsiung City,64000,0,65~69,1
2010,36,M,Kaohsiung City,64000,0,70+,1
2010,36,M,Kaohsiung City (former),64000,0,70+,1
2010,36,F,New Taipei City,65000,1,45~49,1
2010,36,F,New Taipei City,65000,1,20~24,1
2010,36,F,New Taipei City,65000,1,45~49,1
2010,36,M,New Taipei City,65000,1,50~54,1
2010,36,F,Tainan City,67000,0,70+,1
2010,36,M,Tainan City,67000,1,45~49,1
2010,36,M,Tainan City,67000,1,20~24,1
2010,36,M,Tainan City,67000,0,15~19,1
2010,36,M,Tainan City,67000,0,20~24,1
2010,36,M,Tainan City,67000,0,35~39,1
2010,36,F,Tainan City,67000,0,55~59,1
2010,36,F,Tainan City,67000,0,5~9,1
2010,36,M,Tainan City,67000,0,65~69,1
2010,36,M,Taoyuan City,68000,1,5~9,1
2010,37,F,Hsinchu County,10004,1,20~24,1
2010,37,M,Changhua County,10007,1,30~34,1
2010,37,M,Changhua County,10007,1,55~59,1
2010,37,M,Pingtung County,10013,0,20~24,1
2010,37,M,Taipei City,63000,1,30~34,1
2010,37,M,Taipei City,63000,1,50~54,1
2010,37,F,Taipei City,63000,1,20~24,1
2010,37,M,Taipei City,63000,1,40~44,1
2010,37,F,Kaohsiung City,64000,0,10~14,1
2010,37,M,Kaohsiung City,64000,0,10~14,2
2010,37,F,Kaohsiung City,64000,0,15~19,1
2010,37,M,Kaohsiung City,64000,0,30~34,1
2010,37,F,Kaohsiung City,64000,0,35~39,1
2010,37,M,Kaohsiung City,64000,0,4,1
2010,37,F,Kaohsiung City,64000,0,45~49,1
2010,37,F,Kaohsiung City (former),64000,0,45~49,1
2010,37,M,Kaohsiung City,64000,0,45~49,1
2010,37,F,Kaohsiung City,64000,0,50~54,4
2010,37,M,Kaohsiung City,64000,0,50~54,1
2010,37,F,Kaohsiung City,64000,0,55~59,2
2010,37,M,Kaohsiung City,64000,0,60~64,1
2010,37,F,Kaohsiung City,64000,0,65~69,4
2010,37,M,Kaohsiung City,64000,0,65~69,1
2010,37,F,Kaohsiung City,64000,0,70+,3
2010,37,M,Kaohsiung City (former),64000,0,70+,1
2010,37,F,Kaohsiung City,64000,0,20~24,1
